@relation clustering_1_clustered

@attribute Instance_number numeric
@attribute requests/s numeric
@attribute processtime numeric
@attribute queuetime numeric
@attribute sendtime numeric
@attribute Cluster {cluster0,cluster1,cluster2}

@data
2313,1164.542701,0.002005,0.000324,0.000091,cluster0
2314,1185.55152,0.00206,0.000156,0.000099,cluster0
2315,1189.650155,0.002361,0.000157,0.000118,cluster0
2316,1192.835403,0.002669,0.003761,0.000112,cluster0
2317,1176.909336,0.002489,0.000472,0.000096,cluster0
2318,1249.580294,0.002506,0.002747,0.000096,cluster0
2319,1220.655437,0.002083,0.000404,0.000092,cluster0
2320,1107.767511,0.002019,0.000121,0.000111,cluster0
2321,1156.68464,0.00227,0.000156,0.000162,cluster0
2322,1157.174892,0.002125,0.001148,0.000089,cluster0
2323,1206.407187,0.002654,0.002258,0.000079,cluster0
2324,1124.779995,0.00228,0.000447,0.000091,cluster0
2325,1144.61498,0.002167,0.000255,0.000089,cluster0
2326,1122.495012,0.002235,0.000202,0.000081,cluster0
2327,1190.601404,0.00223,0.001164,0.00012,cluster0
2328,1200.9964,0.002221,0.002842,0.000111,cluster0
2329,1160.924439,0.002852,0.003121,0.000115,cluster0
2330,1185.69999,0.002401,0.000782,0.000096,cluster0
2331,1137.658692,0.002428,0.00078,0.000112,cluster0
2332,1149.451181,0.001847,0.000079,0.000067,cluster0
2333,1101.358384,0.002152,0.00061,0.000089,cluster0
2334,1093.042303,0.002145,0.000104,0.000098,cluster0
2335,1101.278255,0.002092,0.000491,0.000088,cluster0
2336,1072.068709,0.002167,0.000172,0.000103,cluster0
2337,1083.476568,0.001914,0.000114,0.00009,cluster0
2338,1044.935559,0.002392,0.001871,0.000104,cluster0
2339,1071.096212,0.002114,0.001004,0.000074,cluster0
2340,1127.098878,0.001917,0.000104,0.000074,cluster0
2341,1153.040616,0.002009,0.000117,0.000085,cluster0
2342,1094.543218,0.002055,0.000103,0.000092,cluster0
2343,1121.672995,0.002076,0.00011,0.000077,cluster0
2344,1044.971879,0.002259,0.003383,0.000085,cluster0
2345,1204.388967,0.002106,0.000135,0.000105,cluster0
2346,1122.987773,0.002097,0.000097,0.00008,cluster0
2347,1104.58009,0.002356,0.000157,0.000121,cluster0
2348,1124.398786,0.002329,0.000247,0.000095,cluster0
2349,1126.020657,0.002148,0.000132,0.000095,cluster0
2350,1143.831588,0.002261,0.000154,0.000105,cluster0
2351,1116.521366,0.002381,0.000566,0.000111,cluster0
2352,1110.103727,0.002579,0.000187,0.000108,cluster0
2353,1049.712955,0.002986,0.004265,0.000096,cluster0
2354,1073.613369,0.002834,0.00049,0.000125,cluster0
2355,1136.430496,0.002762,0.001167,0.000111,cluster0
2356,1172.976849,0.002329,0.000176,0.000137,cluster0
2357,1120.822412,0.002394,0.000173,0.000173,cluster0
2358,1094.41672,0.002241,0.000175,0.000117,cluster0
2359,1125.645519,0.002644,0.001249,0.000155,cluster0
2360,1126.535569,0.002712,0.000285,0.000171,cluster0
2361,1153.174083,0.002475,0.001103,0.000116,cluster0
2362,1157.096817,0.002158,0.000148,0.000095,cluster0
2363,1138.196262,0.002189,0.000217,0.000082,cluster0
2364,1106.501155,0.002464,0.002318,0.000093,cluster0
2365,1192.309008,0.002329,0.000149,0.000086,cluster0
2366,1129.992212,0.002478,0.000671,0.000087,cluster0
2367,1016.083411,0.002655,0.000167,0.000103,cluster0
2368,1083.70986,0.002681,0.002134,0.000111,cluster0
2369,1064.624579,0.002622,0.002689,0.000141,cluster0
2370,1104.228326,0.002937,0.001513,0.000129,cluster0
2371,1260.760835,0.002551,0.000396,0.000118,cluster0
2372,1190.935062,0.002479,0.000227,0.000107,cluster0
2373,1168.664462,0.002644,0.00302,0.000158,cluster0
2374,1227.13662,0.002903,0.001551,0.00011,cluster0
2375,1209.86151,0.003007,0.002655,0.000139,cluster0
2376,1218.428849,0.002858,0.003317,0.000113,cluster0
2377,1218.712891,0.002698,0.000419,0.000114,cluster0
2378,1215.678169,0.002604,0.000806,0.000148,cluster0
2379,1211.781574,0.002793,0.004116,0.00013,cluster0
2380,1252.169579,0.002109,0.000134,0.000086,cluster0
2381,1211.725982,0.002472,0.000159,0.000112,cluster0
2382,1198.691366,0.002861,0.00166,0.00014,cluster0
2383,1250.695913,0.002838,0.001033,0.000147,cluster0
2384,1229.346613,0.00302,0.002248,0.000171,cluster0
2385,1263.070078,0.002647,0.002466,0.000151,cluster0
2386,1177.20849,0.002827,0.001291,0.000134,cluster0
2387,1157.333762,0.002727,0.001607,0.000148,cluster0
2388,1186.981759,0.00261,0.000503,0.000092,cluster0
2389,1222.85359,0.002717,0.001003,0.000091,cluster0
2390,1264.656676,0.002761,0.000226,0.00015,cluster0
2391,1205.713146,0.002603,0.000176,0.000266,cluster0
2392,1310.620424,0.002416,0.000221,0.000108,cluster0
2393,1332.020523,0.002923,0.002334,0.000061,cluster0
2394,1276.199919,0.002491,0.000185,0.000151,cluster0
2395,1217.4653,0.002537,0.000346,0.00009,cluster0
2396,1229.819666,0.002336,0.000218,0.00016,cluster0
2397,1266.310211,0.00269,0.001174,0.000123,cluster0
2398,1187.37666,0.002374,0.000182,0.000103,cluster0
2399,1257.312645,0.002586,0.000237,0.00011,cluster0
2400,1291.846064,0.002799,0.001928,0.000111,cluster0
2401,1251.826588,0.002485,0.001008,0.000092,cluster0
2402,1378.486519,0.002782,0.001802,0.000128,cluster0
2403,1447.98171,0.00277,0.000277,0.000248,cluster0
2404,1385.240965,0.003015,0.002841,0.00014,cluster0
2405,1307.045574,0.002267,0.00035,0.000131,cluster0
2406,1373.088759,0.002747,0.001406,0.000104,cluster0
2407,1313.651976,0.002238,0.000737,0.000057,cluster0
2408,1337.011539,0.002087,0.000401,0.000104,cluster0
2409,1351.791384,0.001914,0.000098,0.000104,cluster0
2410,1395.494433,0.002132,0.000131,0.000077,cluster0
2411,1356.234991,0.002148,0.000173,0.000069,cluster0
2412,1377.19435,0.00287,0.004405,0.00014,cluster0
2413,1343.780314,0.002417,0.001388,0.000055,cluster0
2414,1462.338607,0.002314,0.000745,0.000077,cluster0
2415,1376.91901,0.002315,0.000215,0.000085,cluster0
2416,1421.719827,0.002909,0.005205,0.000107,cluster0
2417,1455.676135,0.002326,0.000165,0.000129,cluster0
2418,1451.126682,0.00215,0.000158,0.000092,cluster0
2419,1400.029022,0.002503,0.000932,0.000116,cluster0
2420,1405.729052,0.002313,0.000182,0.000101,cluster0
2421,1460.236254,0.002638,0.000225,0.000103,cluster0
2422,1459.844263,0.002468,0.000315,0.00011,cluster0
2423,1554.886637,0.002957,0.004285,0.000143,cluster0
2424,1464.976972,0.002368,0.000337,0.000113,cluster0
2425,1432.969611,0.002131,0.000152,0.000066,cluster0
2426,1408.519451,0.002042,0.001008,0.000121,cluster0
2427,1450.217116,0.001943,0.000133,0.000078,cluster0
2428,1500.328359,0.002148,0.001589,0.000091,cluster0
2429,1535.662967,0.001963,0.000173,0.000117,cluster0
2430,1456.597339,0.002457,0.000166,0.000103,cluster0
2431,1454.102681,0.002497,0.000232,0.000134,cluster0
2432,1387.032927,0.002402,0.000692,0.00013,cluster0
2433,1547.31931,0.002499,0.000615,0.00014,cluster0
2434,1483.053798,0.002602,0.001391,0.000172,cluster0
2435,1510.650384,0.002904,0.000436,0.000332,cluster2
2436,1582.767097,0.003024,0.00345,0.000159,cluster2
2437,1468.971874,0.002707,0.001486,0.000137,cluster0
2438,1566.303631,0.002269,0.000192,0.000122,cluster0
2439,1527.177719,0.002336,0.001912,0.000092,cluster0
2440,1571.431923,0.002371,0.000428,0.000094,cluster0
2441,1484.673287,0.001995,0.000138,0.000048,cluster0
2442,1619.365227,0.002228,0.000869,0.000123,cluster0
2443,1595.280044,0.002576,0.003127,0.000139,cluster0
2444,1560.795359,0.0023,0.000177,0.000137,cluster0
2445,1555.299946,0.002557,0.000282,0.000123,cluster0
2446,1692.726784,0.002397,0.000742,0.000084,cluster0
2447,1622.240936,0.003433,0.007904,0.000184,cluster2
2448,1580.36618,0.002627,0.001396,0.000117,cluster0
2449,1628.941252,0.002018,0.000184,0.000122,cluster0
2450,1647.789456,0.002126,0.00024,0.00013,cluster0
2451,1649.098097,0.002076,0.000167,0.000114,cluster0
2452,1606.834041,0.001871,0.000133,0.000075,cluster0
2453,1615.006645,0.001969,0.000147,0.000121,cluster0
2454,1565.115499,0.002314,0.000468,0.000096,cluster0
2455,1537.944369,0.002571,0.001068,0.00015,cluster0
2456,1523.26139,0.002075,0.000171,0.000075,cluster0
2457,1548.562789,0.001902,0.00018,0.000088,cluster0
2458,1588.34447,0.002144,0.000204,0.000104,cluster0
2459,1537.532371,0.002449,0.000304,0.000109,cluster0
2460,1778.011301,0.002527,0.001632,0.000112,cluster2
2461,1681.66619,0.002273,0.000253,0.000115,cluster0
2462,1788.241104,0.00196,0.000191,0.000114,cluster2
2463,1646.027181,0.001865,0.000131,0.000102,cluster0
2464,1579.761504,0.002036,0.000143,0.000082,cluster0
2465,1666.091874,0.002102,0.000158,0.000118,cluster0
2466,1617.595478,0.002029,0.000155,0.000093,cluster0
2467,1590.864127,0.001961,0.000217,0.000066,cluster0
2468,1644.502889,0.002077,0.000172,0.000087,cluster0
2469,1665.422378,0.002372,0.00059,0.000124,cluster0
2470,1700.174434,0.002867,0.002951,0.000127,cluster2
2471,1669.911012,0.002657,0.000534,0.000173,cluster2
2472,1692.910322,0.002971,0.000358,0.000164,cluster2
2473,1658.857504,0.003119,0.002225,0.000211,cluster2
2474,1732.391396,0.002284,0.000161,0.000111,cluster2
2475,1671.405762,0.002348,0.000197,0.00011,cluster0
2476,1657.498048,0.00209,0.000185,0.000108,cluster0
2477,1698.764754,0.001809,0.000156,0.000078,cluster0
2478,1707.986255,0.001961,0.000171,0.0001,cluster0
2479,1742.195098,0.002176,0.000171,0.000109,cluster2
2480,1732.627895,0.002485,0.000237,0.000129,cluster2
2481,1704.466799,0.002821,0.001609,0.000185,cluster2
2482,1803.237433,0.002708,0.002828,0.00017,cluster2
2483,1824.509003,0.002508,0.001609,0.000133,cluster2
2484,1715.707868,0.00233,0.000218,0.000129,cluster2
2485,1733.392797,0.00229,0.000468,0.000119,cluster2
2486,1696.304141,0.002691,0.000319,0.000132,cluster2
2487,1727.513783,0.002638,0.002375,0.000129,cluster2
2488,1690.183826,0.002252,0.000163,0.00009,cluster0
2489,1735.271252,0.001911,0.000199,0.000116,cluster2
2490,1743.919757,0.002576,0.000593,0.000122,cluster2
2491,1743.956523,0.002858,0.001599,0.000113,cluster2
2492,1798.917577,0.002661,0.001171,0.00015,cluster2
2493,1758.104688,0.002734,0.003031,0.000134,cluster2
2494,1761.443683,0.002727,0.000329,0.000142,cluster2
2495,1817.320429,0.002687,0.000262,0.000111,cluster2
2496,1731.326751,0.002707,0.001428,0.000121,cluster2
2497,1727.885721,0.002854,0.000506,0.000138,cluster2
2498,1705.31627,0.002357,0.000176,0.000132,cluster2
2499,1732.958131,0.00259,0.000874,0.000122,cluster2
2500,1753.151598,0.002706,0.001203,0.000163,cluster2
2501,1757.65125,0.002219,0.000485,0.000125,cluster2
2502,1758.872317,0.001968,0.000184,0.00011,cluster2
2503,1754.086266,0.002378,0.000692,0.000152,cluster2
2504,1841.295887,0.002433,0.001265,0.000163,cluster2
2505,1806.368001,0.002645,0.000359,0.000108,cluster2
2506,1834.941036,0.002882,0.001309,0.000134,cluster2
2507,1805.646689,0.002788,0.0012,0.000149,cluster2
2508,1788.319502,0.002517,0.000962,0.000129,cluster2
2509,1759.498841,0.002946,0.001554,0.000241,cluster2
2510,1771.099953,0.002507,0.000932,0.000196,cluster2
2511,1874.878954,0.002488,0.000584,0.000092,cluster2
2512,1856.975539,0.002558,0.001271,0.000111,cluster2
2513,1886.12839,0.002715,0.001245,0.000129,cluster2
2514,1802.557054,0.002401,0.000346,0.0001,cluster2
2515,1821.373628,0.002546,0.001123,0.000201,cluster2
2516,1865.930377,0.003215,0.00509,0.00018,cluster2
2517,1829.625193,0.002965,0.001947,0.000134,cluster2
2518,1737.184317,0.002105,0.000179,0.000122,cluster2
2519,1688.618318,0.002108,0.000191,0.000158,cluster2
2520,1651.345043,0.002464,0.000598,0.000147,cluster2
2521,1768.05177,0.002656,0.001249,0.000141,cluster2
2522,1771.131564,0.002741,0.004765,0.000119,cluster2
2523,1662.771901,0.002353,0.000181,0.000122,cluster0
2524,1645.921595,0.002462,0.001517,0.000121,cluster0
2525,1699.771916,0.002265,0.000221,0.000185,cluster2
2526,1621.667126,0.002461,0.000835,0.000135,cluster0
2527,1659.363646,0.002826,0.001116,0.000184,cluster2
2528,1676.137427,0.002849,0.002328,0.000172,cluster2
2529,1702.65297,0.002888,0.001738,0.000144,cluster2
2530,1680.424326,0.002686,0.003222,0.000116,cluster2
2531,1659.774797,0.002563,0.000278,0.000129,cluster2
2532,1675.373484,0.00283,0.002976,0.000166,cluster2
2533,1747.229065,0.002705,0.000737,0.000127,cluster2
2534,1730.380111,0.002493,0.000594,0.000132,cluster2
2535,1764.950165,0.002834,0.000807,0.000161,cluster2
2536,1751.260372,0.002587,0.00027,0.000126,cluster2
2537,1725.121448,0.002579,0.000261,0.000146,cluster2
2538,1769.749247,0.002631,0.000261,0.000103,cluster2
2539,1806.883245,0.002762,0.001002,0.00012,cluster2
2540,1767.989165,0.002696,0.000672,0.000148,cluster2
2541,1693.405626,0.002898,0.000646,0.00018,cluster2
2542,1764.305891,0.002872,0.001454,0.000171,cluster2
2543,1727.126157,0.00259,0.000251,0.000161,cluster2
2544,1704.066713,0.002532,0.000721,0.000119,cluster2
2545,1735.802776,0.002568,0.001168,0.000146,cluster2
2546,1764.788336,0.002717,0.000485,0.000124,cluster2
2547,1736.429293,0.002712,0.000584,0.000124,cluster2
2548,1796.561281,0.002544,0.000317,0.000165,cluster2
2549,1833.371999,0.002569,0.001433,0.000145,cluster2
2550,1933.548839,0.002667,0.001622,0.000109,cluster2
2551,1887.808895,0.00242,0.000987,0.000102,cluster2
2552,1747.879544,0.002286,0.002146,0.000113,cluster2
2553,1782.66016,0.002121,0.0003,0.000082,cluster2
2554,1765.384612,0.002153,0.000311,0.000126,cluster2
2555,1794.497107,0.002899,0.003411,0.000106,cluster2
2556,1789.347376,0.002248,0.001859,0.000163,cluster2
2557,1835.378432,0.002718,0.000839,0.000151,cluster2
2558,1876.349401,0.002864,0.001825,0.0001,cluster2
2559,1858.959989,0.002929,0.0035,0.000142,cluster2
2560,1832.718176,0.002843,0.000774,0.000161,cluster2
2561,1779.676921,0.003489,0.011092,0.000125,cluster2
2562,1864.704236,0.003046,0.001667,0.00016,cluster2
2563,1852.907798,0.002916,0.002927,0.000178,cluster2
2564,1871.524897,0.002869,0.000473,0.000168,cluster2
2565,1833.123278,0.002822,0.000827,0.000155,cluster2
2566,1808.19186,0.002344,0.00032,0.000134,cluster2
2567,1856.674082,0.002339,0.000214,0.000116,cluster2
2568,1833.294382,0.002229,0.000234,0.000094,cluster2
2569,1914.597735,0.002054,0.000319,0.000137,cluster2
2570,1869.356799,0.002708,0.001535,0.000145,cluster2
2571,1854.562803,0.002804,0.001463,0.000141,cluster2
2572,1936.4062,0.002659,0.001331,0.000183,cluster2
2573,1956.460107,0.002931,0.000821,0.00017,cluster2
2574,1877.640708,0.00282,0.000841,0.000222,cluster2
2575,1844.451529,0.002755,0.000927,0.000129,cluster2
2576,1836.084923,0.002706,0.002225,0.000123,cluster2
2577,1925.933009,0.003114,0.00251,0.000166,cluster2
2578,1902.789286,0.003052,0.003002,0.000156,cluster2
2579,1870.124575,0.002687,0.002171,0.000171,cluster2
2580,1959.379895,0.002854,0.004554,0.000123,cluster2
2581,1933.010261,0.003026,0.003792,0.000114,cluster2
2582,1948.249665,0.003271,0.00473,0.000146,cluster2
2583,1923.462537,0.002596,0.002322,0.000144,cluster2
2584,1898.626056,0.002492,0.001243,0.000148,cluster2
2585,2030.007274,0.002883,0.002198,0.000149,cluster2
2586,2058.87006,0.002218,0.00019,0.000132,cluster2
2587,2038.967254,0.002157,0.000225,0.0001,cluster2
2588,2038.081479,0.002064,0.000558,0.000118,cluster2
2589,2010.106479,0.00323,0.004386,0.000151,cluster2
2590,2053.803164,0.002609,0.000812,0.000122,cluster2
2591,2104.11025,0.00272,0.001645,0.000105,cluster2
2592,2045.658304,0.002115,0.000226,0.000097,cluster2
2593,2058.661443,0.002125,0.000185,0.000108,cluster2
2594,2132.010925,0.002315,0.000799,0.00014,cluster2
2595,2138.250808,0.002354,0.001646,0.000135,cluster2
2596,2140.154778,0.002697,0.00135,0.000153,cluster2
2597,2108.631789,0.002396,0.001689,0.000127,cluster2
2598,2158.254397,0.002486,0.001203,0.000149,cluster2
2599,2186.29308,0.002344,0.001051,0.000139,cluster2
2600,2168.095775,0.002115,0.000291,0.000166,cluster2
2601,2147.175633,0.002279,0.002316,0.00012,cluster2
2602,2346.589667,0.002427,0.002117,0.000131,cluster2
2603,2285.943361,0.002149,0.001213,0.0001,cluster2
2604,2269.699054,0.002548,0.002475,0.000124,cluster2
2605,2160.694012,0.003132,0.002957,0.000188,cluster2
2606,2203.984398,0.002809,0.002398,0.000114,cluster2
2607,2227.824282,0.002285,0.003534,0.000115,cluster2
2608,2113.697388,0.002044,0.000207,0.000111,cluster2
2609,2166.112029,0.0024,0.000318,0.000118,cluster2
2610,2237.327035,0.002186,0.001205,0.000121,cluster2
2611,2227.787617,0.001994,0.000516,0.000141,cluster2
2612,2261.522394,0.002226,0.00266,0.000114,cluster2
2613,2212.995199,0.002756,0.002368,0.000126,cluster2
2614,2114.979071,0.002081,0.00029,0.000109,cluster2
2615,2195.40862,0.002964,0.003632,0.000161,cluster2
2616,2174.557315,0.003414,0.007662,0.000172,cluster2
2617,2176.469414,0.003066,0.001901,0.000187,cluster2
2618,2238.737082,0.002695,0.00166,0.000135,cluster2
2619,2247.049185,0.003547,0.006655,0.000197,cluster2
2620,2266.551418,0.003166,0.001754,0.000173,cluster2
2621,2250.003932,0.003564,0.008394,0.000193,cluster1
2622,2183.436472,0.002558,0.001542,0.000139,cluster2
2623,2233.787349,0.003002,0.005911,0.000141,cluster2
2624,2241.876809,0.003202,0.005599,0.000145,cluster2
2625,2264.731285,0.003165,0.004341,0.000198,cluster2
2626,2403.546381,0.002034,0.000586,0.000097,cluster2
2627,2375.326624,0.003221,0.009466,0.000176,cluster1
2628,2269.590188,0.003464,0.00768,0.000178,cluster1
2629,2464.917001,0.003481,0.005117,0.0002,cluster1
2630,2353.07664,0.003583,0.008707,0.000154,cluster1
2631,2353.598966,0.003342,0.006104,0.000154,cluster2
2632,2247.170135,0.00342,0.007629,0.000155,cluster2
2633,2255.059297,0.003312,0.004398,0.000193,cluster2
2634,2249.0039,0.003667,0.015053,0.000182,cluster1
2635,2236.071345,0.003352,0.007203,0.000132,cluster2
2636,2162.246145,0.003779,0.010119,0.000176,cluster1
2637,2256.075207,0.003699,0.008149,0.000175,cluster1
2638,2277.526488,0.003012,0.003175,0.000165,cluster2
2639,2203.330401,0.003553,0.00842,0.000186,cluster1
2640,2239.586258,0.003147,0.005454,0.000172,cluster2
2641,2248.93564,0.004165,0.023478,0.000188,cluster1
2642,2319.835345,0.003919,0.016054,0.000191,cluster1
2643,2291.985228,0.004141,0.020159,0.000195,cluster1
2644,2289.811467,0.00382,0.013275,0.000115,cluster1
2645,2213.678857,0.003916,0.016754,0.000137,cluster1
2646,2280.244741,0.003868,0.022238,0.000148,cluster1
2647,2278.475298,0.003511,0.007189,0.000122,cluster1
2648,2262.152478,0.003176,0.008507,0.000112,cluster2
2649,2293.360493,0.003207,0.006043,0.000159,cluster2
2650,2378.103455,0.002473,0.001271,0.000138,cluster2
2651,2330.998939,0.002278,0.001034,0.000138,cluster2
2652,2365.060754,0.002145,0.000267,0.000153,cluster2
2653,2264.30682,0.002231,0.000866,0.000171,cluster2
2654,2299.513617,0.003501,0.012531,0.000146,cluster1
2655,2040.545457,0.002118,0.000271,0.00013,cluster2
2656,2366.381741,0.002343,0.001721,0.000095,cluster2
2657,2239.091409,0.003805,0.013141,0.000146,cluster1
2658,2243.904461,0.003999,0.012381,0.000166,cluster1
2659,2194.140895,0.003824,0.013925,0.000159,cluster1
2660,2302.964117,0.004064,0.013571,0.000162,cluster1
2661,2277.144654,0.003809,0.009773,0.000155,cluster1
2662,2293.578045,0.004455,0.023622,0.000175,cluster1
2663,2267.610532,0.003396,0.007438,0.000107,cluster2
2664,2297.577176,0.003181,0.00377,0.000199,cluster2
2665,2375.215719,0.002221,0.000472,0.000161,cluster2
2666,2307.373706,0.00288,0.004535,0.000228,cluster2
2667,2248.096433,0.003305,0.008294,0.000109,cluster2
2668,2232.458409,0.003908,0.010212,0.000145,cluster1
2669,2152.250078,0.003508,0.006803,0.000261,cluster2
2670,2244.696413,0.003548,0.009129,0.000222,cluster1
2671,2390.698028,0.002104,0.000235,0.000145,cluster2
2672,2336.153529,0.002264,0.001564,0.000078,cluster2
2673,2297.960117,0.003611,0.018523,0.000131,cluster1
2674,2226.067432,0.004422,0.02461,0.000121,cluster1
2675,2295.648715,0.003535,0.010914,0.00013,cluster1
2676,2265.797207,0.003582,0.014337,0.000127,cluster1
2677,2182.226888,0.003796,0.016549,0.000102,cluster1
2678,2179.880929,0.004668,0.027857,0.000115,cluster1
2679,2288.029235,0.004001,0.013727,0.000134,cluster1
2680,2402.529149,0.00383,0.012718,0.000157,cluster1
2681,2325.880228,0.003982,0.018965,0.000109,cluster1
2682,2351.549169,0.003612,0.008006,0.000197,cluster1
2683,2326.0588,0.003804,0.010315,0.000156,cluster1
2684,2287.864635,0.003716,0.012371,0.000116,cluster1
2685,2244.474156,0.004075,0.015333,0.00016,cluster1
2686,2306.279377,0.003846,0.012063,0.000138,cluster1
2687,2122.65698,0.005733,0.044645,0.000101,cluster1
2688,2266.606132,0.005784,0.0498,0.000097,cluster1
2689,2247.047619,0.004272,0.021039,0.000116,cluster1
